05-09-2024 15:01:49 - __main__ - <module> - INFO: Writing into log file: ./logs/training_6.log
05-09-2024 15:01:49 - __main__ - <module> - INFO: Dataset used: /mnt/data/desy/frog_simulated/grid_512_v2/
05-09-2024 15:01:49 - __main__ - <module> - INFO: Noise level used: as_gn00.dat
05-09-2024 15:01:49 - __main__ - <module> - INFO: Size of output tensor: 256 elements
05-09-2024 15:01:49 - __main__ - <module> - INFO: Batch size: 10 elements
05-09-2024 15:01:49 - __main__ - <module> - INFO: Number of epochs: 3
05-09-2024 15:01:49 - __main__ - <module> - INFO: Initial learning rate: 0.001
05-09-2024 15:01:49 - __main__ - <module> - INFO: Device used (cuda/cpu): cuda
05-09-2024 15:01:49 - __main__ - <module> - INFO: Loading Model...
05-09-2024 15:01:49 - __main__ - <module> - INFO: Loading Model finished!
05-09-2024 15:01:49 - __main__ - <module> - INFO: Loading Data...
05-09-2024 15:01:49 - __main__ - <module> - INFO: Size of dataset: 5000
05-09-2024 15:01:49 - __main__ - <module> - INFO: Size of training data:   4000
05-09-2024 15:01:49 - __main__ - <module> - INFO: Size of validation data: 500
05-09-2024 15:01:49 - __main__ - <module> - INFO: Size of test data:       500
05-09-2024 15:01:49 - __main__ - <module> - INFO: Finished loading data!
05-09-2024 15:01:49 - __main__ - <module> - INFO: Starting training...
05-09-2024 15:01:49 - __main__ - <module> - INFO: Current weight for values over threshold: 10.0
05-09-2024 15:02:12 - __main__ - <module> - INFO: Epoch 1 / 3, Step 10, Loss = 0.0809770939
05-09-2024 15:12:54 - __main__ - <module> - INFO: Epoch 1 / 3, Step 290, Loss = 0.0391221711
05-09-2024 15:13:17 - __main__ - <module> - INFO: Epoch 1 / 3, Step 300, Loss = 0.0384406376
05-09-2024 15:13:39 - __main__ - <module> - INFO: Epoch 1 / 3, Step 310, Loss = 0.0745570026
05-09-2024 15:14:02 - __main__ - <module> - INFO: Epoch 1 / 3, Step 320, Loss = 0.0562583920
05-09-2024 15:14:25 - __main__ - <module> - INFO: Epoch 1 / 3, Step 330, Loss = 0.0488903880
05-09-2024 15:14:48 - __main__ - <module> - INFO: Epoch 1 / 3, Step 340, Loss = 0.0310750616
05-09-2024 15:15:10 - __main__ - <module> - INFO: Epoch 1 / 3, Step 350, Loss = 0.0584534041
05-09-2024 15:15:33 - __main__ - <module> - INFO: Epoch 1 / 3, Step 360, Loss = 0.0589327413
05-09-2024 15:15:56 - __main__ - <module> - INFO: Epoch 1 / 3, Step 370, Loss = 0.0687341845
05-09-2024 15:16:19 - __main__ - <module> - INFO: Epoch 1 / 3, Step 380, Loss = 0.0203037429
05-09-2024 15:16:42 - __main__ - <module> - INFO: Epoch 1 / 3, Step 390, Loss = 0.0471705525
05-09-2024 15:17:05 - __main__ - <module> - INFO: Epoch 1 / 3, Step 400, Loss = 0.0486872642
05-09-2024 15:17:05 - __main__ - <module> - INFO: New learning rate: [0.001]
05-09-2024 15:17:05 - __main__ - <module> - INFO: Starting Validation for epoch 1 / 3
05-09-2024 15:18:48 - __main__ - <module> - INFO: Validation Loss: 0.0505263471
05-09-2024 15:18:48 - __main__ - <module> - INFO: Current weight for values over threshold: 5.0
05-09-2024 15:19:11 - __main__ - <module> - INFO: Epoch 2 / 3, Step 10, Loss = 0.0099939929
05-09-2024 15:19:34 - __main__ - <module> - INFO: Epoch 2 / 3, Step 20, Loss = 0.0088153016
05-09-2024 15:19:58 - __main__ - <module> - INFO: Epoch 2 / 3, Step 30, Loss = 0.0117579141
05-09-2024 15:20:21 - __main__ - <module> - INFO: Epoch 2 / 3, Step 40, Loss = 0.0069864561
05-09-2024 15:20:45 - __main__ - <module> - INFO: Epoch 2 / 3, Step 50, Loss = 0.0101921957
05-09-2024 15:21:08 - __main__ - <module> - INFO: Epoch 2 / 3, Step 60, Loss = 0.0092689846
05-09-2024 15:21:32 - __main__ - <module> - INFO: Epoch 2 / 3, Step 70, Loss = 0.0148294720
05-09-2024 15:21:55 - __main__ - <module> - INFO: Epoch 2 / 3, Step 80, Loss = 0.0082526513
05-09-2024 15:22:18 - __main__ - <module> - INFO: Epoch 2 / 3, Step 90, Loss = 0.0041361052
05-09-2024 15:22:42 - __main__ - <module> - INFO: Epoch 2 / 3, Step 100, Loss = 0.0047174232
05-09-2024 15:23:05 - __main__ - <module> - INFO: Epoch 2 / 3, Step 110, Loss = 0.0120581187
05-09-2024 15:23:28 - __main__ - <module> - INFO: Epoch 2 / 3, Step 120, Loss = 0.0059553669
05-09-2024 15:23:52 - __main__ - <module> - INFO: Epoch 2 / 3, Step 130, Loss = 0.0108381367
05-09-2024 15:24:15 - __main__ - <module> - INFO: Epoch 2 / 3, Step 140, Loss = 0.0099210162
05-09-2024 15:24:38 - __main__ - <module> - INFO: Epoch 2 / 3, Step 150, Loss = 0.0093055840
05-09-2024 15:25:01 - __main__ - <module> - INFO: Epoch 2 / 3, Step 160, Loss = 0.0068261767
05-09-2024 15:25:25 - __main__ - <module> - INFO: Epoch 2 / 3, Step 170, Loss = 0.0054311402
05-09-2024 15:25:48 - __main__ - <module> - INFO: Epoch 2 / 3, Step 180, Loss = 0.0106384883
05-09-2024 15:26:12 - __main__ - <module> - INFO: Epoch 2 / 3, Step 190, Loss = 0.0087479581
05-09-2024 15:26:35 - __main__ - <module> - INFO: Epoch 2 / 3, Step 200, Loss = 0.0140464443
05-09-2024 15:26:58 - __main__ - <module> - INFO: Epoch 2 / 3, Step 210, Loss = 0.0034831231
05-09-2024 15:27:22 - __main__ - <module> - INFO: Epoch 2 / 3, Step 220, Loss = 0.0053575089
05-09-2024 15:27:45 - __main__ - <module> - INFO: Epoch 2 / 3, Step 230, Loss = 0.0056714942
05-09-2024 15:28:08 - __main__ - <module> - INFO: Epoch 2 / 3, Step 240, Loss = 0.0120731543
05-09-2024 15:28:32 - __main__ - <module> - INFO: Epoch 2 / 3, Step 250, Loss = 0.0054843046
05-09-2024 15:28:55 - __main__ - <module> - INFO: Epoch 2 / 3, Step 260, Loss = 0.0063753256
05-09-2024 15:29:19 - __main__ - <module> - INFO: Epoch 2 / 3, Step 270, Loss = 0.0069749176
05-09-2024 15:29:42 - __main__ - <module> - INFO: Epoch 2 / 3, Step 280, Loss = 0.0072638039
05-09-2024 15:30:05 - __main__ - <module> - INFO: Epoch 2 / 3, Step 290, Loss = 0.0056029796
05-09-2024 15:30:29 - __main__ - <module> - INFO: Epoch 2 / 3, Step 300, Loss = 0.0127434914
05-09-2024 15:30:52 - __main__ - <module> - INFO: Epoch 2 / 3, Step 310, Loss = 0.0075368713
05-09-2024 15:31:15 - __main__ - <module> - INFO: Epoch 2 / 3, Step 320, Loss = 0.0120598860
05-09-2024 15:31:39 - __main__ - <module> - INFO: Epoch 2 / 3, Step 330, Loss = 0.0039998982
05-09-2024 15:32:02 - __main__ - <module> - INFO: Epoch 2 / 3, Step 340, Loss = 0.0061558577
05-09-2024 15:32:26 - __main__ - <module> - INFO: Epoch 2 / 3, Step 350, Loss = 0.0158073116
05-09-2024 15:32:49 - __main__ - <module> - INFO: Epoch 2 / 3, Step 360, Loss = 0.0099032510
05-09-2024 15:33:12 - __main__ - <module> - INFO: Epoch 2 / 3, Step 370, Loss = 0.0047793189
05-09-2024 15:33:36 - __main__ - <module> - INFO: Epoch 2 / 3, Step 380, Loss = 0.0101166937
05-09-2024 15:33:59 - __main__ - <module> - INFO: Epoch 2 / 3, Step 390, Loss = 0.0087696154
05-09-2024 15:34:23 - __main__ - <module> - INFO: Epoch 2 / 3, Step 400, Loss = 0.0146286721
05-09-2024 15:34:23 - __main__ - <module> - INFO: New learning rate: [0.001]
05-09-2024 15:34:23 - __main__ - <module> - INFO: Starting Validation for epoch 2 / 3
05-09-2024 15:36:09 - __main__ - <module> - INFO: Validation Loss: 0.0066457878
05-09-2024 15:36:09 - __main__ - <module> - INFO: Current weight for values over threshold: 2.5
05-09-2024 15:36:33 - __main__ - <module> - INFO: Epoch 3 / 3, Step 10, Loss = 0.0035220998
05-09-2024 15:36:56 - __main__ - <module> - INFO: Epoch 3 / 3, Step 20, Loss = 0.0021874428
05-09-2024 15:37:19 - __main__ - <module> - INFO: Epoch 3 / 3, Step 30, Loss = 0.0030139212
05-09-2024 15:37:43 - __main__ - <module> - INFO: Epoch 3 / 3, Step 40, Loss = 0.0035952806
05-09-2024 15:38:06 - __main__ - <module> - INFO: Epoch 3 / 3, Step 50, Loss = 0.0039476483
05-09-2024 15:38:29 - __main__ - <module> - INFO: Epoch 3 / 3, Step 60, Loss = 0.0050042955
05-09-2024 15:38:53 - __main__ - <module> - INFO: Epoch 3 / 3, Step 70, Loss = 0.0034068048
05-09-2024 15:39:16 - __main__ - <module> - INFO: Epoch 3 / 3, Step 80, Loss = 0.0020676477
05-09-2024 15:39:39 - __main__ - <module> - INFO: Epoch 3 / 3, Step 90, Loss = 0.0034193267
05-09-2024 15:40:02 - __main__ - <module> - INFO: Epoch 3 / 3, Step 100, Loss = 0.0030732530
05-09-2024 15:40:25 - __main__ - <module> - INFO: Epoch 3 / 3, Step 110, Loss = 0.0026835343
05-09-2024 15:40:48 - __main__ - <module> - INFO: Epoch 3 / 3, Step 120, Loss = 0.0027464051
05-09-2024 15:41:11 - __main__ - <module> - INFO: Epoch 3 / 3, Step 130, Loss = 0.0025345688
05-09-2024 15:41:34 - __main__ - <module> - INFO: Epoch 3 / 3, Step 140, Loss = 0.0027337127
05-09-2024 15:41:57 - __main__ - <module> - INFO: Epoch 3 / 3, Step 150, Loss = 0.0031333056
05-09-2024 15:42:20 - __main__ - <module> - INFO: Epoch 3 / 3, Step 160, Loss = 0.0043665170
05-09-2024 15:42:43 - __main__ - <module> - INFO: Epoch 3 / 3, Step 170, Loss = 0.0024482139
05-09-2024 15:43:06 - __main__ - <module> - INFO: Epoch 3 / 3, Step 180, Loss = 0.0035462001
05-09-2024 15:43:29 - __main__ - <module> - INFO: Epoch 3 / 3, Step 190, Loss = 0.0060703493
05-09-2024 15:43:52 - __main__ - <module> - INFO: Epoch 3 / 3, Step 200, Loss = 0.0019409021
05-09-2024 15:44:15 - __main__ - <module> - INFO: Epoch 3 / 3, Step 210, Loss = 0.0012883300
05-09-2024 15:44:38 - __main__ - <module> - INFO: Epoch 3 / 3, Step 220, Loss = 0.0036021953
05-09-2024 15:45:01 - __main__ - <module> - INFO: Epoch 3 / 3, Step 230, Loss = 0.0024269299
05-09-2024 15:45:24 - __main__ - <module> - INFO: Epoch 3 / 3, Step 240, Loss = 0.0017522595
05-09-2024 15:45:47 - __main__ - <module> - INFO: Epoch 3 / 3, Step 250, Loss = 0.0009696877
05-09-2024 15:46:10 - __main__ - <module> - INFO: Epoch 3 / 3, Step 260, Loss = 0.0026494713
05-09-2024 15:46:33 - __main__ - <module> - INFO: Epoch 3 / 3, Step 270, Loss = 0.0021490241
05-09-2024 15:46:56 - __main__ - <module> - INFO: Epoch 3 / 3, Step 280, Loss = 0.0018154471
05-09-2024 15:47:19 - __main__ - <module> - INFO: Epoch 3 / 3, Step 290, Loss = 0.0014946120
05-09-2024 15:47:42 - __main__ - <module> - INFO: Epoch 3 / 3, Step 300, Loss = 0.0018345600
05-09-2024 15:48:05 - __main__ - <module> - INFO: Epoch 3 / 3, Step 310, Loss = 0.0018648471
05-09-2024 15:48:28 - __main__ - <module> - INFO: Epoch 3 / 3, Step 320, Loss = 0.0009387805
05-09-2024 15:48:51 - __main__ - <module> - INFO: Epoch 3 / 3, Step 330, Loss = 0.0031283472
05-09-2024 15:49:14 - __main__ - <module> - INFO: Epoch 3 / 3, Step 340, Loss = 0.0020443878
05-09-2024 15:49:37 - __main__ - <module> - INFO: Epoch 3 / 3, Step 350, Loss = 0.0022339841
05-09-2024 15:50:00 - __main__ - <module> - INFO: Epoch 3 / 3, Step 360, Loss = 0.0017208409
05-09-2024 15:50:23 - __main__ - <module> - INFO: Epoch 3 / 3, Step 370, Loss = 0.0015886535
05-09-2024 15:50:46 - __main__ - <module> - INFO: Epoch 3 / 3, Step 380, Loss = 0.0025887447
05-09-2024 15:51:09 - __main__ - <module> - INFO: Epoch 3 / 3, Step 390, Loss = 0.0007252029
05-09-2024 15:51:32 - __main__ - <module> - INFO: Epoch 3 / 3, Step 400, Loss = 0.0028578565
05-09-2024 15:51:32 - __main__ - <module> - INFO: New learning rate: [0.001]
05-09-2024 15:51:32 - __main__ - <module> - INFO: Starting Validation for epoch 3 / 3
05-09-2024 15:53:16 - __main__ - <module> - INFO: Validation Loss: 0.0020262765
05-09-2024 15:53:16 - visualize - save_plot_training_loss - INFO: Plot writen to ./logs/training_loss_6.png
05-09-2024 15:53:16 - __main__ - <module> - INFO: Saved plot of training loss! to ./logs/training_loss_6.png!
05-09-2024 15:53:16 - __main__ - <module> - INFO: Training finished!
05-09-2024 15:53:16 - __main__ - <module> - INFO: Saved Model
05-09-2024 15:53:16 - __main__ - <module> - INFO: Starting Test Step...
05-09-2024 15:54:58 - __main__ - <module> - INFO: Test Loss: 0.0022822486
05-09-2024 15:54:58 - visualize - compareIntensity - INFO: Saved comparison of random prediction and label to ./random_test_intensity_prediction.png
05-09-2024 15:54:58 - __main__ - <module> - INFO: Test Step finished!
