05-09-2024 07:10:42 - __main__ - <module> - INFO: Writing into log file: ./logs/training_4.log
05-09-2024 07:10:42 - __main__ - <module> - INFO: Dataset used: /mnt/data/desy/frog_simulated/grid_512_v2/
05-09-2024 07:10:42 - __main__ - <module> - INFO: Noise level used: as_gn00.dat
05-09-2024 07:10:42 - __main__ - <module> - INFO: Size of output tensor: 256 elements
05-09-2024 07:10:42 - __main__ - <module> - INFO: Batch size: 10 elements
05-09-2024 07:10:42 - __main__ - <module> - INFO: Number of epochs: 3
05-09-2024 07:10:42 - __main__ - <module> - INFO: Initial learning rate: 0.0001
05-09-2024 07:10:42 - __main__ - <module> - INFO: Device used (cuda/cpu): cuda
05-09-2024 07:10:42 - __main__ - <module> - INFO: Loading Model...
05-09-2024 07:10:43 - __main__ - <module> - INFO: Loading Model finished!
05-09-2024 07:10:43 - __main__ - <module> - INFO: Loading Data...
05-09-2024 07:10:43 - __main__ - <module> - INFO: Size of dataset: 5000
05-09-2024 07:10:43 - __main__ - <module> - INFO: Size of training data:   4000
05-09-2024 07:10:43 - __main__ - <module> - INFO: Size of validation data: 500
05-09-2024 07:10:43 - __main__ - <module> - INFO: Size of test data:       500
05-09-2024 07:10:43 - __main__ - <module> - INFO: Finished loading data!
05-09-2024 07:10:43 - __main__ - <module> - INFO: Starting training...
05-09-2024 07:11:05 - __main__ - <module> - INFO: Epoch 1 / 3, Step 10, Loss = 0.0177353919
05-09-2024 07:36:51 - __main__ - <module> - INFO: Epoch 2 / 3, Step 270, Loss = 0.0020284548
05-09-2024 07:37:13 - __main__ - <module> - INFO: Epoch 2 / 3, Step 280, Loss = 0.0039521810
05-09-2024 07:37:35 - __main__ - <module> - INFO: Epoch 2 / 3, Step 290, Loss = 0.0013165749
05-09-2024 07:37:57 - __main__ - <module> - INFO: Epoch 2 / 3, Step 300, Loss = 0.0039337161
05-09-2024 07:38:19 - __main__ - <module> - INFO: Epoch 2 / 3, Step 310, Loss = 0.0024156736
05-09-2024 07:38:41 - __main__ - <module> - INFO: Epoch 2 / 3, Step 320, Loss = 0.0028495907
05-09-2024 07:39:03 - __main__ - <module> - INFO: Epoch 2 / 3, Step 330, Loss = 0.0028382936
05-09-2024 07:39:25 - __main__ - <module> - INFO: Epoch 2 / 3, Step 340, Loss = 0.0033345900
05-09-2024 07:39:47 - __main__ - <module> - INFO: Epoch 2 / 3, Step 350, Loss = 0.0010212228
05-09-2024 07:40:09 - __main__ - <module> - INFO: Epoch 2 / 3, Step 360, Loss = 0.0022472653
05-09-2024 07:40:31 - __main__ - <module> - INFO: Epoch 2 / 3, Step 370, Loss = 0.0021866302
05-09-2024 07:40:53 - __main__ - <module> - INFO: Epoch 2 / 3, Step 380, Loss = 0.0025845345
05-09-2024 07:41:15 - __main__ - <module> - INFO: Epoch 2 / 3, Step 390, Loss = 0.0029300579
05-09-2024 07:41:37 - __main__ - <module> - INFO: Epoch 2 / 3, Step 400, Loss = 0.0040588593
05-09-2024 07:41:37 - __main__ - <module> - INFO: New learning rate: [1.0000000000000002e-06]
05-09-2024 07:41:37 - __main__ - <module> - INFO: Starting Validation for epoch 2 / 3
05-09-2024 07:43:17 - __main__ - <module> - INFO: Validation Loss: 0.0024664194
05-09-2024 07:43:39 - __main__ - <module> - INFO: Epoch 3 / 3, Step 10, Loss = 0.0023343973
05-09-2024 07:44:01 - __main__ - <module> - INFO: Epoch 3 / 3, Step 20, Loss = 0.0034581646
05-09-2024 07:44:22 - __main__ - <module> - INFO: Epoch 3 / 3, Step 30, Loss = 0.0013877749
05-09-2024 07:44:44 - __main__ - <module> - INFO: Epoch 3 / 3, Step 40, Loss = 0.0019252667
05-09-2024 07:45:06 - __main__ - <module> - INFO: Epoch 3 / 3, Step 50, Loss = 0.0016731091
05-09-2024 07:45:28 - __main__ - <module> - INFO: Epoch 3 / 3, Step 60, Loss = 0.0024231200
05-09-2024 07:45:50 - __main__ - <module> - INFO: Epoch 3 / 3, Step 70, Loss = 0.0017566154
05-09-2024 07:46:12 - __main__ - <module> - INFO: Epoch 3 / 3, Step 80, Loss = 0.0031477634
05-09-2024 07:46:34 - __main__ - <module> - INFO: Epoch 3 / 3, Step 90, Loss = 0.0024190899
05-09-2024 07:46:56 - __main__ - <module> - INFO: Epoch 3 / 3, Step 100, Loss = 0.0020974698
05-09-2024 07:47:18 - __main__ - <module> - INFO: Epoch 3 / 3, Step 110, Loss = 0.0009105860
05-09-2024 07:47:40 - __main__ - <module> - INFO: Epoch 3 / 3, Step 120, Loss = 0.0022410990
05-09-2024 07:48:02 - __main__ - <module> - INFO: Epoch 3 / 3, Step 130, Loss = 0.0020126728
05-09-2024 07:48:24 - __main__ - <module> - INFO: Epoch 3 / 3, Step 140, Loss = 0.0029733046
05-09-2024 07:48:46 - __main__ - <module> - INFO: Epoch 3 / 3, Step 150, Loss = 0.0020943866
05-09-2024 07:49:08 - __main__ - <module> - INFO: Epoch 3 / 3, Step 160, Loss = 0.0042157308
05-09-2024 07:49:30 - __main__ - <module> - INFO: Epoch 3 / 3, Step 170, Loss = 0.0018248775
05-09-2024 07:49:52 - __main__ - <module> - INFO: Epoch 3 / 3, Step 180, Loss = 0.0041772849
05-09-2024 07:50:13 - __main__ - <module> - INFO: Epoch 3 / 3, Step 190, Loss = 0.0037673067
05-09-2024 07:50:35 - __main__ - <module> - INFO: Epoch 3 / 3, Step 200, Loss = 0.0037097372
05-09-2024 07:50:57 - __main__ - <module> - INFO: Epoch 3 / 3, Step 210, Loss = 0.0021778536
05-09-2024 07:51:19 - __main__ - <module> - INFO: Epoch 3 / 3, Step 220, Loss = 0.0021854632
05-09-2024 07:51:41 - __main__ - <module> - INFO: Epoch 3 / 3, Step 230, Loss = 0.0023208247
05-09-2024 07:52:03 - __main__ - <module> - INFO: Epoch 3 / 3, Step 240, Loss = 0.0015094666
05-09-2024 07:52:25 - __main__ - <module> - INFO: Epoch 3 / 3, Step 250, Loss = 0.0014454011
05-09-2024 07:52:47 - __main__ - <module> - INFO: Epoch 3 / 3, Step 260, Loss = 0.0037586156
05-09-2024 07:53:09 - __main__ - <module> - INFO: Epoch 3 / 3, Step 270, Loss = 0.0016588345
05-09-2024 07:53:31 - __main__ - <module> - INFO: Epoch 3 / 3, Step 280, Loss = 0.0041278638
05-09-2024 07:53:53 - __main__ - <module> - INFO: Epoch 3 / 3, Step 290, Loss = 0.0020636315
05-09-2024 07:54:15 - __main__ - <module> - INFO: Epoch 3 / 3, Step 300, Loss = 0.0041512139
05-09-2024 07:54:37 - __main__ - <module> - INFO: Epoch 3 / 3, Step 310, Loss = 0.0030221853
05-09-2024 07:54:59 - __main__ - <module> - INFO: Epoch 3 / 3, Step 320, Loss = 0.0017318865
05-09-2024 07:55:21 - __main__ - <module> - INFO: Epoch 3 / 3, Step 330, Loss = 0.0007755402
05-09-2024 07:55:43 - __main__ - <module> - INFO: Epoch 3 / 3, Step 340, Loss = 0.0013987754
05-09-2024 07:56:05 - __main__ - <module> - INFO: Epoch 3 / 3, Step 350, Loss = 0.0057168561
05-09-2024 07:56:26 - __main__ - <module> - INFO: Epoch 3 / 3, Step 360, Loss = 0.0011325320
05-09-2024 07:56:48 - __main__ - <module> - INFO: Epoch 3 / 3, Step 370, Loss = 0.0027994495
05-09-2024 07:57:10 - __main__ - <module> - INFO: Epoch 3 / 3, Step 380, Loss = 0.0020138277
05-09-2024 07:57:32 - __main__ - <module> - INFO: Epoch 3 / 3, Step 390, Loss = 0.0083001927
05-09-2024 07:57:54 - __main__ - <module> - INFO: Epoch 3 / 3, Step 400, Loss = 0.0025300109
05-09-2024 07:57:54 - __main__ - <module> - INFO: New learning rate: [1.0000000000000002e-07]
05-09-2024 07:57:54 - __main__ - <module> - INFO: Starting Validation for epoch 3 / 3
05-09-2024 07:59:34 - __main__ - <module> - INFO: Validation Loss: 0.0024299982
05-09-2024 07:59:34 - visualize - save_plot_training_loss - INFO: Plot writen to ./logs/training_loss_4.png
05-09-2024 07:59:34 - __main__ - <module> - INFO: Saved plot of training loss! to ./logs/training_loss_4.png!
05-09-2024 07:59:34 - __main__ - <module> - INFO: Training finished!
05-09-2024 07:59:34 - __main__ - <module> - INFO: Saved Model
05-09-2024 07:59:34 - __main__ - <module> - INFO: Starting Test Step...
05-09-2024 08:01:13 - __main__ - <module> - INFO: Test Loss: 0.0026509780
05-09-2024 08:01:13 - visualize - compareIntensity - INFO: Saved comparison of random prediction and label to ./random_test_phase_prediction.png
05-09-2024 08:01:13 - __main__ - <module> - INFO: Test Step finished!
